id,image_id,category_id,segmentation,area,bbox,iscrowd,attributes,subset,set_type
284,321,26,"[[181.12, 87.25, 188.25, 87.38, 194.75, 87.94, 201.75, 89.38, 208.0, 91.75, 216.75, 95.19, 223.12, 98.44, 230.62, 103.44, 236.88, 107.88, 243.0, 113.06, 248.5, 116.88, 260.0, 104.69, 254.88, 100.75, 250.0, 96.25, 245.38, 91.69, 240.38, 87.56, 235.5, 84.44, 225.75, 79.56, 220.5, 77.19, 217.0, 75.69, 213.5, 74.19, 207.88, 72.44, 203.38, 71.06, 199.38, 70.38, 192.12, 69.44]]",1378.0,"[181.12, 69.44, 78.88, 47.44]",0,{'occluded': False},train,stenosis
285,750,26,"[[144.5, 167.88, 150.62, 166.5, 157.5, 164.88, 164.5, 162.88, 171.75, 160.88, 179.75, 158.5, 187.25, 156.38, 196.0, 154.0, 204.5, 151.38, 211.38, 149.62, 216.5, 147.75, 221.75, 147.0, 227.12, 146.5, 233.5, 146.25, 238.88, 145.25, 245.25, 143.62, 249.88, 142.25, 255.5, 140.25, 260.75, 138.5, 264.0, 136.5, 269.5, 133.75, 278.0, 140.12, 276.25, 141.38, 273.25, 143.12, 269.75, 144.88, 266.5, 146.62, 263.25, 148.12, 258.0, 149.62, 254.38, 150.5, 250.12, 151.38, 244.5, 152.5, 237.88, 153.88, 232.12, 155.0, 226.62, 155.88, 221.88, 157.25, 215.0, 159.75, 209.0, 161.75, 201.75, 163.5, 194.25, 165.62, 186.75, 167.62, 180.12, 169.38, 174.88, 171.0, 167.38, 172.5, 161.38, 174.12, 157.38, 175.12, 154.0, 176.0]]",1293.0,"[144.5, 133.75, 133.5, 42.25]",0,{'occluded': False},train,stenosis
286,750,26,"[[158.5, 189.25, 166.38, 191.5, 173.38, 194.25, 181.62, 198.0, 188.38, 201.75, 194.38, 205.38, 200.75, 208.62, 209.38, 210.75, 217.38, 212.12, 225.88, 212.38, 234.12, 212.75, 240.75, 212.75, 246.38, 213.25, 254.5, 214.62, 260.25, 215.38, 266.25, 216.75, 266.75, 205.88, 263.25, 204.75, 259.75, 203.62, 254.62, 202.12, 249.12, 201.5, 243.0, 201.25, 236.5, 201.25, 230.0, 200.75, 223.75, 200.5, 217.62, 200.12, 214.12, 199.25, 212.25, 198.62, 207.38, 196.62, 201.38, 194.0, 195.25, 191.25, 191.25, 189.25, 187.38, 186.62, 183.25, 184.25, 179.88, 182.75, 175.38, 180.88, 171.5, 179.25, 167.62, 178.25, 162.88, 177.12]]",1374.0,"[158.5, 177.12, 108.25, 39.63]",0,{'occluded': False},train,stenosis
287,473,26,"[[273.75, 134.38, 277.0, 139.38, 280.25, 143.38, 284.5, 148.5, 290.0, 153.12, 294.25, 158.12, 298.0, 164.0, 300.5, 169.88, 302.5, 175.5, 306.25, 183.75, 310.25, 192.0, 314.0, 201.12, 316.5, 207.0, 318.5, 213.38, 321.5, 221.88, 322.75, 227.88, 325.25, 236.25, 327.5, 245.75, 328.0, 251.5, 330.25, 260.25, 331.5, 265.75, 334.0, 274.5, 336.0, 282.0, 344.25, 279.5, 342.25, 271.5, 340.75, 264.0, 337.5, 254.0, 335.5, 245.5, 333.75, 237.5, 330.75, 225.62, 327.75, 214.88, 325.0, 207.0, 322.25, 199.88, 319.75, 194.75, 316.75, 185.62, 314.25, 180.25, 311.75, 174.62, 310.0, 169.0, 307.75, 163.25, 305.5, 157.62, 304.0, 154.12, 301.25, 151.0, 297.0, 146.25, 293.5, 143.12, 291.5, 140.38, 289.5, 137.88, 286.25, 134.38, 284.5, 132.38, 280.5, 127.75]]",1457.0,"[273.75, 127.75, 70.5, 154.25]",0,{'occluded': False},train,stenosis
288,473,26,"[[187.38, 106.62, 192.25, 107.12, 200.0, 107.31, 209.0, 106.75, 216.62, 106.94, 221.0, 107.12, 227.5, 107.62, 232.5, 108.5, 237.62, 110.44, 242.25, 111.12, 241.0, 120.81, 235.75, 120.0, 231.25, 119.75, 227.0, 118.81, 222.5, 118.31, 215.62, 117.5, 209.38, 116.94, 202.5, 116.75, 198.0, 116.5, 193.62, 116.5, 188.38, 116.0, 184.5, 115.94]]",572.0,"[184.5, 106.62, 57.75, 14.19]",0,{'occluded': False},train,stenosis
289,910,26,"[[201.25, 132.25, 206.75, 133.62, 214.75, 135.5, 222.38, 136.12, 230.5, 137.62, 237.5, 140.0, 245.75, 142.25, 256.5, 144.88, 266.0, 147.5, 274.0, 150.38, 279.75, 153.62, 284.75, 158.25, 288.25, 163.0, 294.75, 171.5, 298.75, 176.25, 304.25, 181.75, 308.0, 186.25, 311.0, 191.75, 312.5, 197.75, 314.5, 205.5, 316.5, 215.38, 307.75, 218.88, 306.0, 213.12, 303.5, 206.38, 301.0, 199.62, 298.25, 193.25, 294.75, 188.25, 289.5, 181.12, 284.75, 175.25, 280.5, 170.38, 276.5, 166.0, 269.75, 161.5, 261.5, 157.38, 255.12, 155.12, 247.75, 152.38, 241.25, 150.12, 233.5, 148.62, 226.62, 147.5, 221.0, 146.5, 213.62, 145.38, 207.0, 144.25, 201.75, 143.12, 196.38, 140.5]]",1594.0,"[196.38, 132.25, 120.12, 86.63]",0,{'occluded': False},train,stenosis
290,9,26,"[[142.38, 114.0, 137.5, 113.81, 131.62, 113.12, 125.56, 112.44, 118.19, 111.5, 112.19, 110.38, 104.25, 108.94, 99.38, 108.56, 90.19, 110.5, 86.31, 113.0, 82.38, 116.06, 79.62, 120.94, 77.38, 127.62, 75.56, 133.75, 74.19, 140.25, 72.69, 150.25, 71.81, 155.5, 70.69, 159.5, 69.56, 164.38, 68.75, 170.75, 68.19, 176.88, 67.94, 181.62, 66.94, 187.75, 66.38, 193.38, 65.44, 198.12, 63.47, 207.75, 74.75, 207.88, 75.88, 202.25, 77.25, 193.88, 77.5, 189.88, 78.25, 186.0, 79.06, 181.25, 79.75, 175.75, 80.56, 169.88, 81.31, 164.12, 82.38, 157.75, 83.94, 151.25, 85.75, 142.62, 87.44, 136.88, 89.06, 132.12, 90.5, 127.5, 93.0, 125.0, 95.62, 123.44, 101.06, 122.62, 108.56, 123.19, 112.88, 124.44, 117.5, 126.25, 123.06, 128.12, 129.25, 129.88, 133.88, 130.25, 138.38, 130.25, 141.62, 130.38]]",1861.0,"[63.47, 108.56, 78.91, 99.32]",0,{'occluded': False},train,stenosis
291,956,26,"[[241.25, 153.12, 253.62, 156.62, 261.25, 144.25, 265.0, 136.5, 251.25, 131.12, 241.75, 149.5]]",345.0,"[241.25, 131.12, 23.75, 25.5]",0,{'occluded': False},train,stenosis
292,395,26,"[[190.75, 299.0, 197.88, 308.0, 218.0, 291.25, 248.25, 283.0, 263.25, 277.0, 257.75, 260.5, 228.75, 274.0, 205.0, 281.75, 187.75, 296.0]]",1153.0,"[187.75, 260.5, 75.5, 47.5]",0,{'occluded': False},train,stenosis
293,395,26,"[[192.5, 122.38, 190.0, 128.75, 187.25, 136.25, 183.0, 146.75, 179.5, 156.62, 175.75, 166.62, 172.25, 176.12, 167.75, 188.75, 164.75, 199.5, 160.88, 210.12, 156.75, 220.12, 151.38, 232.12, 146.5, 240.0, 164.12, 245.0, 170.0, 233.62, 174.25, 225.62, 178.75, 214.75, 181.62, 202.88, 184.5, 193.88, 189.38, 180.5, 193.88, 165.75, 197.25, 156.62, 201.5, 146.62, 205.75, 138.25, 208.38, 133.25]]",2162.0,"[146.5, 122.38, 61.88, 122.62]",0,{'occluded': False},train,stenosis
294,803,26,"[[93.38, 176.38, 93.25, 181.25, 92.44, 186.25, 92.0, 192.12, 91.44, 198.38, 91.19, 204.75, 91.0, 210.0, 91.31, 217.5, 92.0, 224.0, 92.69, 229.88, 94.25, 237.38, 96.19, 244.0, 98.12, 249.25, 101.31, 257.5, 104.5, 265.0, 121.25, 256.25, 119.0, 250.5, 116.94, 244.62, 115.56, 238.75, 114.25, 231.38, 113.44, 226.25, 112.5, 219.12, 111.62, 212.38, 111.62, 205.88, 111.75, 201.0, 112.06, 194.75, 112.88, 187.38, 113.62, 182.88, 114.0, 178.5]]",1730.0,"[91.0, 176.38, 30.25, 88.62]",0,{'occluded': False},train,stenosis
295,803,26,"[[121.0, 115.75, 122.25, 112.0, 124.56, 106.0, 126.56, 100.88, 128.88, 95.56, 131.75, 91.12, 135.25, 86.88, 138.88, 83.69, 144.12, 80.0, 149.12, 77.31, 153.38, 75.81, 159.75, 73.38, 166.75, 72.25, 175.12, 72.81, 182.25, 73.94, 189.0, 75.0, 191.5, 75.12, 189.0, 95.44, 185.0, 95.31, 180.5, 95.69, 175.75, 95.31, 172.38, 95.0, 168.75, 95.0, 163.75, 95.56, 160.38, 96.94, 157.62, 98.25, 155.25, 100.19, 152.75, 101.94, 150.25, 104.0, 148.5, 105.88, 146.38, 108.0, 144.75, 109.94, 143.62, 112.0, 142.38, 114.12, 141.0, 116.44, 139.5, 118.75, 138.5, 121.0, 137.5, 123.5]]",1695.0,"[121.0, 72.25, 70.5, 51.25]",0,{'occluded': False},train,stenosis
296,125,26,"[[230.62, 253.38, 234.75, 254.75, 239.5, 257.5, 243.75, 259.25, 248.88, 261.5, 255.0, 263.5, 261.0, 264.25, 266.5, 265.25, 271.0, 265.25, 274.5, 265.5, 278.0, 254.5, 274.5, 254.38, 270.5, 253.88, 266.75, 253.38, 264.0, 252.5, 260.25, 251.5, 256.5, 250.38, 253.5, 249.12, 250.38, 247.75, 248.25, 245.75]]",485.0,"[230.62, 245.75, 47.38, 19.75]",0,{'occluded': False},train,stenosis
297,125,26,"[[86.69, 215.25, 85.69, 218.62, 84.19, 222.5, 83.0, 226.5, 81.5, 231.38, 80.81, 236.0, 80.31, 241.0, 81.19, 246.75, 82.94, 250.75, 86.44, 256.25, 89.19, 259.75, 91.19, 262.5, 107.0, 255.0, 105.81, 251.38, 104.19, 248.5, 102.5, 244.75, 101.31, 241.25, 100.69, 237.5, 100.69, 233.0, 101.81, 229.0, 103.5, 224.38, 104.44, 220.88, 105.94, 214.75]]",902.0,"[80.31, 214.75, 26.69, 47.75]",0,{'occluded': False},train,stenosis
298,934,26,"[[110.56, 110.62, 109.06, 115.94, 107.38, 122.0, 106.88, 129.12, 106.88, 135.88, 108.75, 143.88, 109.75, 151.25, 111.75, 158.88, 113.25, 165.25, 116.06, 171.5, 120.12, 177.62, 124.44, 182.62, 127.81, 187.25, 145.12, 181.0, 142.0, 176.0, 137.25, 168.25, 134.12, 162.62, 131.0, 154.88, 129.5, 148.25, 127.94, 140.25, 127.44, 129.88, 127.25, 123.0, 128.75, 116.62, 130.25, 111.44]]",1532.0,"[106.88, 110.62, 38.24, 76.63]",0,{'occluded': False},train,stenosis
299,934,26,"[[133.25, 211.25, 130.5, 217.5, 127.19, 223.38, 123.31, 229.38, 120.0, 235.25, 116.0, 241.25, 112.31, 246.75, 109.5, 253.5, 106.31, 260.0, 102.31, 266.75, 100.44, 270.75, 98.62, 279.25, 98.62, 284.75, 98.62, 291.75, 97.62, 297.75, 95.75, 302.75, 92.44, 308.25, 88.94, 312.25, 84.75, 316.25, 81.75, 318.0, 90.25, 325.75, 94.62, 321.75, 98.94, 318.25, 103.31, 315.25, 106.62, 310.5, 109.5, 304.5, 110.31, 298.75, 110.62, 292.0, 111.5, 284.75, 111.62, 277.75, 112.81, 271.25, 116.81, 263.25, 120.31, 255.5, 124.5, 247.5, 128.75, 241.62, 132.75, 235.38, 135.75, 231.38, 139.75, 227.25, 143.38, 222.25, 147.75, 215.88]]",1487.0,"[81.75, 211.25, 66.0, 114.5]",0,{'occluded': False},train,stenosis
300,934,26,"[[153.75, 52.12, 159.75, 51.19, 165.75, 51.12, 175.12, 51.28, 182.12, 52.94, 188.62, 55.47, 193.5, 58.81, 198.12, 62.62, 205.62, 67.81, 212.5, 71.81, 217.88, 75.0, 223.75, 77.19, 229.5, 78.69, 236.75, 79.5, 243.25, 79.19, 248.12, 92.75, 243.25, 93.75, 238.62, 93.88, 233.25, 94.25, 224.88, 92.25, 218.88, 89.88, 212.0, 86.38, 203.5, 82.69, 195.12, 78.88, 188.12, 75.19, 180.88, 72.81, 175.75, 71.0, 170.88, 69.81, 167.0, 69.81, 161.5, 70.81, 156.5, 72.69]]",1560.0,"[153.75, 51.12, 94.37, 43.13]",0,{'occluded': False},train,stenosis
301,233,26,"[[169.5, 74.5, 175.38, 77.88, 181.75, 81.19, 188.75, 85.94, 193.25, 90.25, 197.25, 95.0, 202.88, 100.69, 207.62, 104.88, 214.25, 110.19, 219.75, 115.0, 226.38, 118.81, 234.0, 123.12, 240.0, 125.75, 248.75, 129.75, 257.5, 134.25, 263.75, 138.62, 268.5, 142.25, 270.75, 144.25, 279.75, 131.25, 276.5, 129.12, 270.0, 124.62, 262.0, 119.75, 252.38, 114.75, 245.88, 111.25, 235.75, 105.81, 227.62, 101.94, 222.0, 97.62, 214.62, 92.06, 209.38, 86.06, 204.0, 81.31, 198.38, 77.31, 193.62, 73.12, 190.12, 70.75, 186.25, 67.81]]",1748.0,"[169.5, 67.81, 110.25, 76.44]",0,{'occluded': False},train,stenosis
302,233,26,"[[196.25, 117.94, 190.75, 124.38, 188.38, 129.38, 185.12, 133.25, 182.38, 137.0, 177.38, 142.5, 174.0, 147.62, 170.0, 152.62, 165.75, 157.88, 162.38, 162.0, 157.25, 166.75, 153.12, 170.88, 150.38, 174.62, 161.38, 180.12, 165.38, 175.25, 169.5, 170.12, 173.88, 164.38, 180.88, 153.75, 185.25, 147.62, 189.88, 142.5, 193.25, 137.75, 197.38, 132.5, 200.88, 127.31, 203.12, 123.94]]",719.0,"[150.38, 117.94, 52.74, 62.18]",0,{'occluded': False},train,stenosis
303,233,26,"[[275.25, 149.38, 278.0, 152.62, 280.25, 157.38, 281.25, 163.38, 282.0, 169.38, 282.0, 176.75, 281.25, 185.0, 280.25, 191.25, 279.0, 195.5, 292.75, 197.38, 294.0, 192.25, 295.5, 184.25, 296.5, 177.38, 296.25, 171.25, 296.0, 165.88, 295.25, 159.0, 293.75, 153.0, 291.75, 147.5, 289.0, 141.0]]",761.0,"[275.25, 141.0, 21.25, 56.38]",0,{'occluded': False},train,stenosis
304,233,26,"[[267.0, 267.25, 266.5, 273.75, 267.0, 280.0, 266.75, 289.5, 267.5, 296.5, 268.0, 306.0, 269.25, 314.25, 271.25, 322.0, 273.75, 331.5, 275.25, 339.0, 278.0, 346.0, 281.0, 352.75, 284.25, 359.0, 293.25, 353.25, 290.25, 347.75, 287.75, 341.25, 285.25, 332.25, 283.25, 325.25, 281.25, 316.25, 279.25, 308.25, 278.0, 298.25, 277.0, 289.25, 277.0, 282.25, 277.25, 276.0, 278.0, 268.25]]",969.0,"[266.5, 267.25, 26.75, 91.75]",0,{'occluded': False},train,stenosis
305,907,26,"[[170.0, 57.56, 176.62, 61.75, 184.0, 66.62, 191.0, 72.06, 198.12, 77.19, 206.62, 83.75, 215.12, 89.44, 222.62, 94.5, 233.38, 99.38, 243.5, 104.62, 251.75, 110.06, 261.75, 115.94, 272.0, 121.94, 280.0, 127.06, 284.25, 129.62, 295.5, 121.25, 291.0, 114.12, 287.5, 109.5, 281.25, 104.25, 273.75, 98.5, 266.25, 94.88, 258.0, 90.0, 249.0, 85.0, 242.75, 81.25, 234.62, 76.25, 228.75, 72.06, 220.5, 68.31, 213.0, 63.12, 207.25, 59.25, 202.0, 54.91, 198.12, 51.69, 193.75, 47.97, 190.12, 45.19, 185.5, 42.66]]",2744.0,"[170.0, 42.66, 125.5, 86.96]",0,{'occluded': False},train,stenosis
306,907,26,"[[94.25, 178.75, 94.5, 173.12, 95.88, 165.0, 97.25, 157.5, 98.69, 151.12, 101.12, 143.5, 105.19, 136.88, 109.44, 129.0, 112.69, 123.38, 116.19, 118.0, 118.75, 115.12, 130.38, 117.94, 128.75, 122.94, 126.5, 128.25, 124.69, 132.88, 121.62, 139.38, 119.06, 143.88, 116.31, 148.5, 113.75, 153.62, 112.0, 158.88, 110.62, 163.88, 109.44, 169.38, 109.81, 175.25, 109.81, 178.12]]",990.0,"[94.25, 115.12, 36.13, 63.63]",0,{'occluded': False},train,stenosis
307,276,26,"[[194.88, 200.5, 197.88, 206.62, 200.75, 212.5, 203.12, 218.5, 205.88, 225.25, 208.75, 232.38, 211.5, 238.75, 214.5, 246.12, 217.38, 254.62, 219.5, 261.25, 220.5, 270.25, 220.75, 281.5, 220.75, 289.25, 220.75, 295.75, 220.38, 302.5, 219.12, 310.5, 217.38, 318.5, 215.75, 324.25, 213.12, 331.5, 210.12, 337.25, 207.12, 342.75, 204.12, 347.25, 214.38, 351.0, 218.12, 346.0, 221.0, 341.75, 223.75, 335.5, 226.12, 329.25, 228.62, 322.0, 229.75, 314.5, 231.0, 306.75, 232.38, 298.25, 233.62, 291.75, 233.75, 286.25, 233.75, 279.75, 234.0, 272.75, 233.0, 266.5, 231.62, 258.5, 230.0, 252.62, 227.12, 244.0, 224.5, 236.38, 221.75, 230.5, 218.75, 225.5, 216.38, 219.88, 213.88, 215.88, 211.88, 212.12, 209.5, 206.5, 207.88, 202.62, 206.12, 198.0]]",1879.0,"[194.88, 198.0, 39.12, 153.0]",0,{'occluded': False},train,stenosis
308,276,26,"[[161.75, 140.62, 171.12, 136.5, 178.88, 163.12, 194.38, 180.38, 182.5, 189.25, 168.25, 167.88, 159.38, 143.0]]",654.0,"[159.38, 136.5, 35.0, 52.75]",0,{'occluded': False},train,stenosis
309,276,26,"[[275.5, 288.25, 289.75, 278.75, 259.5, 233.75, 230.5, 205.88, 221.62, 193.38, 208.0, 201.75, 242.38, 239.12, 265.0, 270.0, 275.0, 290.75]]",1748.0,"[208.0, 193.38, 81.75, 97.37]",0,{'occluded': False},train,stenosis
310,276,26,"[[173.5, 103.25, 177.12, 119.88, 212.12, 104.44, 237.62, 99.69, 251.25, 94.94, 240.0, 82.5, 220.38, 84.25, 189.0, 95.56, 171.75, 101.5]]",1277.0,"[171.75, 82.5, 79.5, 37.38]",0,{'occluded': False},train,stenosis
311,368,26,"[[197.25, 331.75, 203.75, 333.0, 211.88, 334.5, 222.38, 335.75, 230.12, 337.25, 242.5, 338.5, 252.25, 339.75, 263.5, 340.75, 274.5, 342.0, 283.0, 342.5, 291.25, 343.5, 293.5, 330.0, 288.5, 328.25, 283.5, 327.75, 275.25, 326.25, 265.0, 325.5, 256.25, 324.5, 248.0, 322.75, 238.25, 321.5, 226.75, 320.5, 215.5, 320.25, 206.75, 319.5, 198.0, 318.5]]",1457.0,"[197.25, 318.5, 96.25, 25.0]",0,{'occluded': False},train,stenosis
312,631,26,"[[96.5, 128.5, 92.88, 129.75, 88.44, 132.0, 84.81, 135.5, 81.19, 139.0, 78.94, 142.12, 76.56, 147.0, 76.31, 151.88, 77.0, 158.38, 78.69, 165.5, 80.06, 171.25, 81.0, 177.88, 82.44, 184.75, 83.12, 191.38, 83.81, 195.5, 83.81, 201.12, 84.62, 210.0, 95.94, 207.75, 95.81, 203.0, 95.81, 199.12, 95.5, 193.62, 95.38, 189.12, 94.81, 183.25, 94.25, 177.88, 93.12, 173.5, 92.19, 168.5, 90.75, 163.62, 89.5, 157.88, 89.5, 153.62, 89.5, 150.25, 91.5, 145.0, 94.5, 141.88, 98.31, 138.75, 101.94, 136.62, 103.44, 135.25]]",1042.0,"[76.31, 128.5, 27.13, 81.5]",0,{'occluded': False},train,stenosis
313,631,26,"[[98.0, 128.25, 101.5, 125.25, 104.88, 121.69, 109.25, 116.81, 114.25, 110.44, 119.81, 102.75, 124.56, 94.5, 127.38, 87.69, 130.12, 83.12, 133.62, 78.38, 137.88, 74.0, 142.88, 70.69, 147.62, 68.62, 153.88, 67.5, 160.62, 66.06, 166.12, 66.19, 172.0, 67.56, 175.88, 69.06, 180.62, 71.31, 185.38, 74.06, 190.5, 77.69, 194.12, 80.12, 190.0, 91.12, 183.25, 87.44, 178.62, 84.19, 174.88, 82.69, 169.5, 80.69, 167.0, 79.62, 162.12, 78.62, 157.62, 78.81, 152.25, 80.56, 148.0, 82.31, 145.0, 85.31, 141.5, 88.81, 137.75, 94.38, 135.38, 98.38, 132.12, 104.0, 129.25, 108.69, 126.25, 113.06, 122.06, 118.5, 119.25, 121.69, 115.44, 125.06, 112.5, 127.81, 108.69, 130.75, 104.31, 133.88]]",1437.0,"[98.0, 66.06, 96.12, 67.82]",0,{'occluded': False},train,stenosis
314,631,26,"[[220.12, 284.0, 225.12, 284.25, 231.88, 285.25, 237.88, 287.75, 244.12, 290.75, 250.88, 295.0, 258.25, 300.25, 263.75, 304.25, 270.75, 309.25, 275.5, 313.5, 282.5, 306.75, 278.25, 302.25, 273.25, 297.0, 269.0, 294.0, 261.0, 288.75, 256.5, 285.75, 250.75, 282.0, 245.25, 279.5, 239.25, 277.75, 234.88, 277.5, 230.5, 276.75, 221.38, 276.25]]",681.0,"[220.12, 276.25, 62.38, 37.25]",0,{'occluded': False},train,stenosis
315,533,26,"[[202.0, 377.0, 203.62, 374.0, 205.88, 370.75, 211.25, 366.0, 215.0, 361.75, 220.5, 356.25, 225.25, 352.0, 231.62, 347.25, 237.62, 343.0, 250.25, 354.75, 247.25, 357.0, 244.75, 358.75, 240.38, 362.25, 236.75, 366.25, 232.25, 369.75, 227.0, 374.25, 222.25, 377.75, 218.25, 381.5, 216.38, 383.75]]",808.0,"[202.0, 343.0, 48.25, 40.75]",0,{'occluded': False},train,stenosis
316,533,26,"[[193.38, 289.75, 193.0, 295.5, 193.25, 302.25, 193.38, 307.75, 193.62, 313.0, 192.75, 319.25, 191.38, 324.5, 189.12, 329.25, 186.12, 333.75, 181.5, 339.0, 178.38, 343.25, 175.5, 347.0, 189.12, 359.75, 193.62, 355.75, 197.25, 352.0, 201.38, 347.75, 205.0, 343.25, 209.12, 337.5, 211.38, 332.5, 213.25, 326.0, 213.88, 321.0, 213.75, 312.5, 213.5, 306.0, 212.62, 296.25, 212.88, 289.25]]",1455.0,"[175.5, 289.25, 38.38, 70.5]",0,{'occluded': False},train,stenosis
317,533,26,"[[270.5, 187.75, 273.25, 191.62, 274.5, 195.62, 273.5, 202.75, 271.25, 209.25, 267.0, 215.62, 263.0, 220.62, 258.25, 224.88, 254.38, 227.62, 247.38, 230.88, 242.12, 232.12, 236.5, 231.75, 239.5, 253.75, 247.5, 253.0, 254.5, 250.38, 260.75, 248.0, 267.5, 243.88, 273.75, 240.38, 277.0, 236.75, 282.25, 232.12, 285.75, 227.5, 289.5, 221.88, 292.25, 216.0, 294.25, 210.0, 295.75, 204.62, 296.5, 198.0, 296.0, 192.12, 294.75, 186.62, 292.75, 182.12, 288.25, 178.0]]",1897.0,"[236.5, 178.0, 60.0, 75.75]",0,{'occluded': False},train,stenosis
318,506,26,"[[148.12, 113.12, 145.88, 116.25, 143.5, 119.88, 140.62, 123.31, 137.25, 127.62, 134.88, 130.75, 132.62, 133.25, 130.75, 136.25, 129.12, 140.0, 128.25, 142.75, 127.75, 145.25, 127.62, 147.75, 127.62, 151.0, 128.88, 153.88, 131.0, 157.12, 132.88, 160.38, 135.5, 164.25, 136.75, 167.0, 138.25, 170.38, 139.25, 174.25, 139.75, 178.62, 140.12, 185.38, 140.12, 190.0, 140.25, 195.5, 141.0, 199.25, 141.25, 204.25, 151.25, 206.0, 150.62, 200.75, 151.0, 195.12, 150.62, 190.0, 150.12, 181.75, 149.5, 176.62, 148.62, 170.5, 147.38, 165.62, 145.75, 160.12, 143.75, 156.62, 140.88, 152.25, 139.5, 147.12, 139.5, 142.88, 141.5, 139.25, 144.0, 135.38, 146.75, 131.88, 149.38, 128.5, 152.25, 125.5, 154.5, 122.75, 157.25, 119.88]]",1034.0,"[127.62, 113.12, 29.63, 92.88]",0,{'occluded': False},train,stenosis
319,506,26,"[[153.12, 107.06, 154.75, 104.81, 157.25, 100.94, 159.75, 95.81, 161.62, 90.12, 163.12, 83.94, 165.0, 76.56, 166.88, 72.06, 169.75, 67.31, 172.75, 63.94, 177.12, 61.84, 181.75, 60.75, 184.38, 60.62, 187.5, 61.53, 190.62, 62.75, 187.25, 75.06, 185.75, 73.75, 181.75, 72.94, 180.5, 73.75, 178.5, 76.06, 177.12, 78.62, 175.75, 81.94, 174.88, 84.75, 173.5, 88.25, 172.0, 92.12, 170.38, 96.06, 168.38, 100.62, 166.62, 103.94, 164.88, 106.75, 163.25, 109.56, 161.88, 111.56]]",647.0,"[153.12, 60.62, 37.5, 50.94]",0,{'occluded': False},train,stenosis
320,506,26,"[[145.75, 269.25, 144.5, 272.5, 143.25, 276.0, 141.5, 279.0, 139.12, 282.0, 136.75, 284.75, 134.25, 287.25, 132.5, 288.75, 141.75, 295.5, 144.75, 293.0, 146.38, 290.75, 148.0, 288.5, 150.62, 284.75, 152.38, 281.75, 153.25, 278.25, 153.75, 271.5]]",271.0,"[132.5, 269.25, 21.25, 26.25]",0,{'occluded': False},train,stenosis
321,506,26,"[[143.5, 320.25, 146.88, 322.75, 150.0, 325.25, 153.75, 328.5, 157.5, 331.75, 159.88, 334.0, 163.12, 337.0, 168.12, 339.25, 172.5, 341.5, 176.38, 343.25, 181.38, 345.75, 184.75, 347.75, 188.88, 349.75, 193.38, 352.0, 198.25, 353.5, 203.88, 355.5, 207.12, 356.75, 210.5, 357.5, 211.5, 349.75, 207.75, 348.25, 203.25, 346.25, 199.62, 344.75, 194.5, 342.25, 190.38, 340.25, 186.38, 338.5, 182.88, 337.0, 176.5, 334.0, 172.38, 331.25, 169.12, 329.25, 165.88, 327.25, 163.62, 325.25, 161.38, 323.25, 159.38, 321.25, 158.0, 320.0, 155.88, 317.75, 154.0, 316.0, 151.88, 314.25, 150.5, 313.0]]",673.0,"[143.5, 313.0, 68.0, 44.5]",0,{'occluded': False},train,stenosis
322,563,26,"[[157.12, 160.75, 155.62, 147.62, 154.0, 139.88, 150.38, 134.0, 144.5, 124.56, 151.25, 117.44, 156.75, 125.94, 161.5, 133.25, 165.75, 141.5, 166.88, 153.62, 167.5, 160.5]]",443.0,"[144.5, 117.44, 23.0, 43.31]",0,{'occluded': False},train,stenosis
323,563,26,"[[190.12, 106.06, 201.62, 103.44, 210.25, 98.62, 218.5, 96.31, 228.25, 95.12, 240.0, 97.75, 245.0, 86.88, 239.5, 85.19, 230.25, 83.38, 224.62, 83.56, 217.88, 85.38, 210.75, 87.69, 204.25, 90.69, 198.12, 91.31, 190.0, 91.0, 176.25, 89.19, 175.75, 106.56]]",861.0,"[175.75, 83.38, 69.25, 23.18]",0,{'occluded': False},train,stenosis
324,50,26,"[[210.62, 167.12, 208.75, 160.62, 205.75, 154.38, 204.88, 150.5, 204.88, 146.5, 206.38, 142.38, 215.88, 146.62, 214.88, 149.38, 215.5, 152.12, 216.88, 156.0, 218.88, 161.38, 219.5, 161.75]]",206.0,"[204.88, 142.38, 14.62, 24.74]",0,{'occluded': False},train,stenosis
325,50,26,"[[236.5, 177.62, 242.12, 182.88, 248.12, 196.75, 251.62, 204.12, 253.88, 212.38, 256.0, 219.25, 260.75, 226.75, 264.5, 228.12, 268.25, 229.38, 276.5, 227.75, 281.25, 225.5, 285.25, 222.62, 290.25, 218.88, 293.25, 217.38, 286.75, 207.38, 281.0, 209.38, 275.5, 213.0, 271.25, 214.88, 268.75, 213.88, 265.75, 208.0, 263.0, 200.0, 261.25, 193.38, 259.25, 186.5, 256.75, 180.62, 253.62, 175.88, 251.12, 171.5, 245.75, 166.62]]",1112.0,"[236.5, 166.62, 56.75, 62.76]",0,{'occluded': False},train,stenosis
